VideoDuration,PubliedDate,VideoID,VideoImageURL,VideoTitle,VideoURL,VideoViews,Like,Unlike,Khan Style%,Animation%  ,Talking Head%                 ,Whiteboard%
PT6M38S,4/17/2019,USXYW64eg4s,https://i.ytimg.com/vi/USXYW64eg4s/maxresdefault.jpg,Introduction To Exponents | Exponents and Powers | Algebra | Math | Letstute,https://www.youtube.com/embed/USXYW64eg4s,43981,652,23,0,5,15,80
PT51M44S,8/26/2020,XIsJmSTjTdg,https://i.ytimg.com/vi/XIsJmSTjTdg/maxresdefault.jpg,Lesson 5. Indices | Maths Session for Grade 07,https://www.youtube.com/embed/XIsJmSTjTdg,9895,754,42,0,0,85,10
PT14M6S,10/27/2019,RY2wQY70TeY,https://i.ytimg.com/vi/RY2wQY70TeY/maxresdefault.jpg,26 FAST MATHS TRICKS YOU MUST KNOW,https://www.youtube.com/embed/RY2wQY70TeY,8499751,1025,42,0,0,85,10
PT15M24S,6/3/2017,1_DSMABQZbk,https://i.ytimg.com/vi/1_DSMABQZbk/maxresdefault.jpg,How to become a Math Genius.\u2714\ufe0f How do genius people See a math problem! by mathOgenius,https://www.youtube.com/embed/1_DSMABQZbk,1831409,2010,32,0,0,85,10
PT5M8S,1/29/2020,vrAPxzO-cjc,https://i.ytimg.com/vi/vrAPxzO-cjc/maxresdefault.jpg,How to Remember what you study? | How to Increase your Memory Power? | Study Tips | Letstute,https://www.youtube.com/embed/vrAPxzO-cjc,1359291,1542,12,0,5,85,10
PT1M52S,11/14/2016,mfMAbap5Rms,https://i.ytimg.com/vi/mfMAbap5Rms/maxresdefault.jpg,Indices - Introduction | Algebra | Maths | FuseSchool,https://www.youtube.com/embed/mfMAbap5Rms,24501,852,52,0,5,85,10
PT14M28S,5/1/2019,bXkewQ7WEdI,https://i.ytimg.com/vi/bXkewQ7WEdI/maxresdefault.jpg,Math Antics - Scientific Notation,https://www.youtube.com/embed/bXkewQ7WEdI,835751,956,23,0,5,85,10
PT5M17S,9/11/2017,YompsDlEdtc,https://i.ytimg.com/vi/YompsDlEdtc/maxresdefault.jpg,How many ways are there to prove the Pythagorean theorem? - Betty Fei,https://www.youtube.com/embed/YompsDlEdtc,2358006,885,42,0,0,85,15
PT97M4S,9/8/2020,OFAEx8FTNjA,https://i.ytimg.com/vi/OFAEx8FTNjA/maxresdefault.jpg,"Lesson 14. Types of Numbers and Number Patterns | Maths Session for Grade 06"", ",https://www.youtube.com/embed/OFAEx8FTNjA,7661,320,12,0,0,85,15
PT3M36S,2/14/2017,ARLS2TmFT94,https://i.ytimg.com/vi/ARLS2TmFT94/maxresdefault.jpg,Law of indices (all index laws) - Math,https://www.youtube.com/embed/ARLS2TmFT94,113913,652,25,0,0,85,15
